name,year,position,forty_perc,three_cone_perc,vertical_perc,broad_perc,bench_perc
Jeff Driskel,2016,QB,69.8275862068966,50.3225806451613,44.6808510638298,64.5833333333334,0
Thomas Duarte,2016,TE,56.0344827586207,64.5161290322581,51.0638297872341,56.25,23.5294117647059
D.J. Foster,2016,WR,68.9655172413793,78.7096774193548,59.5744680851064,54.1666666666667,29.4117647058824
Will Fuller,2016,WR,90.5172413793103,67.0967741935484,51.0638297872341,72.9166666666667,17.6470588235294
Keyarris Garrett,2016,WR,72.4137931034483,43.2258064516129,63.8297872340426,77.0833333333334,29.4117647058824
Jared Goff,2016,QB,47.4137931034483,51.6129032258065,23.4042553191489,39.5833333333333,0
Glenn Gronkowski,2016,RB,56.8965517241379,56.1290322580645,48.936170212766,60.4166666666667,38.2352941176471
Christian Hackenberg,2016,QB,50.8620689655172,60,40.4255319148936,47.9166666666667,0
Temarrick Hemingway,2016,TE,56.8965517241379,70.3225806451613,38.2978723404255,50,41.1764705882353
Derrick Henry,2016,RB,71.551724137931,49.6774193548387,65.9574468085106,81.25,52.9411764705882
Kevin Hogan,2016,QB,50.8620689655172,69.0322580645161,46.8085106382979,45.8333333333333,0
Austin Hooper,2016,TE,56.0344827586207,62.5806451612903,48.936170212766,54.1666666666667,44.1176470588235
Andy Janovich,2016,RB,48.2758620689656,44.516129032258,53.1914893617021,58.3333333333333,76.4705882352941
Cayleb Jones,2016,WR,62.0689655172414,63.2258064516129,51.0638297872341,0,14.7058823529412
Cody Kessler,2016,QB,41.3793103448276,41.9354838709677,34.0425531914894,27.0833333333333,0
Daniel Lasco,2016,RB,78.448275862069,48.3870967741936,85.1063829787234,91.6666666666667,55.8823529411765
Kenny Lawler,2016,WR,62.9310344827587,54.1935483870968,40.4255319148936,41.6666666666667,0
Paxton Lynch,2016,QB,43.9655172413793,53.5483870967742,61.7021276595745,56.25,0
Jalin Marshall,2016,WR,66.3793103448276,75.4838709677419,68.0851063829787,70.8333333333334,35.2941176470588
Mekale McKay,2016,WR,70.6896551724138,57.4193548387097,57.4468085106383,66.6666666666667,23.5294117647059
Braxton Miller,2016,WR,75,85.1612903225806,57.4468085106383,66.6666666666667,38.2352941176471
Malcolm Mitchell,2016,WR,79.3103448275862,66.4516129032258,61.7021276595745,79.1666666666667,32.3529411764706
Chris Moore,2016,WR,72.4137931034483,78.0645161290323,65.9574468085106,81.25,17.6470588235294
David Morgan,2016,TE,30.1724137931035,67.0967741935484,36.1702127659575,50,73.5294117647059
Marquez North,2016,WR,76.7241379310345,69.0322580645161,57.4468085106383,66.6666666666667,38.2352941176471
Jordan Payton,2016,WR,77.5862068965517,57.4193548387097,55.3191489361702,62.5,0
Charone Peake,2016,WR,79.3103448275862,65.1612903225806,59.5744680851064,64.5833333333334,23.5294117647059
Dak Prescott,2016,QB,50,55.4838709677419,46.8085106382979,52.0833333333333,0
Demarcus Robinson,2016,WR,67.2413793103448,77.4193548387097,55.3191489361702,66.6666666666667,0
Alonzo Russell,2016,WR,71.551724137931,50.9677419354839,34.0425531914894,43.75,23.5294117647059
Beau Sandland,2016,TE,54.3103448275862,56.1290322580645,57.4468085106383,68.75,55.8823529411765
Hunter Sharp,2016,WR,68.1034482758621,54.8387096774193,46.8085106382979,52.0833333333333,23.5294117647059
Sterling Shepard,2016,WR,76.7241379310345,62.5806451612903,82.9787234042553,66.6666666666667,47.0588235294118
Wendell Smallwood,2016,RB,77.5862068965517,73.5483870967742,51.0638297872341,60.4166666666667,29.4117647058824
Nelson Spruce,2016,WR,58.6206896551724,56.7741935483871,57.4468085106383,47.9166666666667,23.5294117647059
Joel Stave,2016,QB,49.1379310344828,43.8709677419355,51.0638297872341,50,0
Michael Thomas,2016,WR,68.9655172413793,75.4838709677419,57.4468085106383,72.9166666666667,41.1764705882353
Shadrach Thornton,2016,RB,53.448275862069,72.2580645161291,40.4255319148936,52.0833333333333,23.5294117647059
Dan Vitale,2016,RB,66.3793103448276,54.8387096774193,72.3404255319149,66.6666666666667,76.4705882352941
DeAndre Washington,2016,RB,75.8620689655172,60.6451612903226,55.3191489361702,52.0833333333333,58.8235294117647
Carson Wentz,2016,QB,51.7241379310345,71.6129032258064,38.2978723404255,56.25,0
Brandon Wilds,2016,RB,71.551724137931,57.4193548387097,63.8297872340426,56.25,50
Bryce Williams,2016,TE,37.0689655172414,50.3225806451613,34.0425531914894,41.6666666666667,44.1176470588235
Duke Williams,2016,WR,56.0344827586207,34.8387096774194,36.1702127659575,62.5,29.4117647058824
Josh Woodrum,2016,QB,49.1379310344828,79.3548387096774,40.4255319148936,52.0833333333333,0
Rodney Adams,2017,WR,80.1724137931034,63.8709677419354,34.0425531914894,70.8333333333334,11.7647058823529
Quincy Adeboyejo,2017,WR,81.8965517241379,80,55.3191489361702,66.6666666666667,11.7647058823529
Victor Bolden,2017,WR,71.551724137931,73.5483870967742,44.6808510638298,54.1666666666667,14.7058823529412
Kendrick Bourne,2017,WR,59.4827586206897,80,53.1914893617021,70.8333333333334,14.7058823529412
Jehu Chesson,2017,WR,77.5862068965517,81.9354838709677,59.5744680851064,85.4166666666667,17.6470588235294
Dalvin Cook,2017,RB,75.8620689655172,45.1612903225807,38.2978723404255,52.0833333333333,52.9411764705882
Darrell Daniels,2017,TE,70.6896551724138,56.7741935483871,44.6808510638298,52.0833333333333,38.2352941176471
Robert Davis,2017,WR,80.1724137931034,74.1935483870968,82.9787234042553,93.75,44.1176470588235
Joshua Dobbs,2017,QB,62.9310344827587,78.7096774193548,48.936170212766,64.5833333333334,0
Malachi Dupre,2017,WR,73.2758620689656,50.3225806451613,76.5957446808511,91.6666666666667,20.5882352941176
Travin Dural,2017,WR,68.9655172413793,43.8709677419355,38.2978723404255,52.0833333333333,0
Evan Engram,2017,TE,81.8965517241379,67.741935483871,61.7021276595745,70.8333333333334,44.1176470588235
Amba Etta-Tawo,2017,WR,75.8620689655172,65.8064516129032,40.4255319148936,72.9166666666667,29.4117647058824
Gerald Everett,2017,TE,64.6551724137931,63.2258064516129,68.0851063829787,72.9166666666667,52.9411764705882
Isaiah Ford,2017,WR,65.5172413793103,66.4516129032258,59.5744680851064,75,29.4117647058824
Wayne Gallman,2017,RB,66.3793103448276,51.6129032258065,34.0425531914894,60.4166666666667,50
Shelton Gibson,2017,WR,75,73.5483870967742,44.6808510638298,56.25,11.7647058823529
Kenny Golladay,2017,WR,75,62.5806451612903,59.5744680851064,60.4166666666667,41.1764705882353
Chad Hansen,2017,WR,72.4137931034483,79.3548387096774,57.4468085106383,58.3333333333333,20.5882352941176
Carlos Henderson,2017,WR,78.448275862069,50.9677419354839,61.7021276595745,83.3333333333333,26.4705882352941
Brian Hill,2017,RB,71.551724137931,60.6451612903226,53.1914893617021,70.8333333333334,32.3529411764706
Krishawn Hogan,2017,WR,69.8275862068966,79.3548387096774,63.8297872340426,68.75,26.4705882352941
Bug Howard,2017,WR,68.1034482758621,65.8064516129032,68.0851063829787,58.3333333333333,0
O.J. Howard,2017,TE,74.1379310344828,72.2580645161291,36.1702127659575,62.5,52.9411764705882
Aaron Jones,2017,RB,69.8275862068966,74.1935483870968,68.0851063829787,75,35.2941176470588
Zay Jones,2017,WR,79.3103448275862,76.1290322580645,63.8297872340426,87.5,32.3529411764706
DeShone Kizer,2017,QB,46.551724137931,36.7741935483871,38.2978723404255,33.3333333333333,0
Cooper Kupp,2017,WR,64.6551724137931,78.7096774193548,40.4255319148936,52.0833333333333,0
Jerome Lane,2017,WR,66.3793103448276,70.9677419354839,57.4468085106383,70.8333333333334,35.2941176470588
Mitch Leidner,2017,QB,37.9310344827587,65.1612903225806,55.3191489361702,66.6666666666667,0
Sefo Liufau,2017,QB,25,41.9354838709677,23.4042553191489,29.1666666666667,0
Keevan Lucas,2017,WR,70.6896551724138,47.7419354838709,46.8085106382979,58.3333333333333,20.5882352941176
Patrick Mahomes,2017,QB,49.1379310344828,70.3225806451613,36.1702127659575,47.9166666666667,0
Josh Malone,2017,WR,83.6206896551724,59.3548387096774,38.2978723404255,62.5,17.6470588235294
Gabe Marks,2017,WR,69.8275862068966,61.9354838709678,34.0425531914894,54.1666666666667,20.5882352941176
Christian McCaffrey,2017,RB,76.7241379310345,90.3225806451613,68.0851063829787,62.5,17.6470588235294
Elijah McGuire,2017,RB,72.4137931034483,45.8064516129032,61.7021276595745,60.4166666666667,32.3529411764706
Jeremy McNichols,2017,RB,75.8620689655172,67.0967741935484,59.5744680851064,62.5,0
Drew Morgan,2017,WR,54.3103448275862,72.2580645161291,36.1702127659575,43.75,17.6470588235294
David Njoku,2017,TE,62.9310344827587,64.5161290322581,68.0851063829787,87.5,50
Dare Ogunbowale,2017,RB,62.0689655172414,63.2258064516129,57.4468085106383,60.4166666666667,29.4117647058824
Scott Orndoff,2017,TE,45.6896551724138,38.7096774193548,23.4042553191489,43.75,38.2352941176471
Zach Pascal,2017,WR,70.6896551724138,55.4838709677419,61.7021276595745,72.9166666666667,29.4117647058824
Samaje Perine,2017,RB,62.0689655172414,45.8064516129032,48.936170212766,52.0833333333333,76.4705882352941
Nathan Peterman,2017,QB,47.4137931034483,53.5483870967742,40.4255319148936,39.5833333333333,0
Hayden Plinke,2017,TE,34.4827586206897,27.0967741935484,27.6595744680851,37.5,41.1764705882353
James Quick,2017,WR,66.3793103448276,62.5806451612903,40.4255319148936,50,20.5882352941176
Michael Rector,2017,WR,81.8965517241379,77.4193548387097,63.8297872340426,79.1666666666667,0
Devine Redding,2017,RB,52.5862068965517,50.9677419354839,38.2978723404255,52.0833333333333,35.2941176470588
Josh Reynolds,2017,WR,73.2758620689656,73.5483870967742,65.9574468085106,68.75,0
Michael Roberts,2017,TE,43.9655172413793,59.3548387096774,36.1702127659575,39.5833333333333,0
Jalen Robinette,2017,WR,64.6551724137931,77.4193548387097,42.5531914893617,60.4166666666667,26.4705882352941
Fred Ross,2017,WR,74.1379310344828,63.2258064516129,57.4468085106383,45.8333333333333,17.6470588235294
Travis Rudolph,2017,WR,62.0689655172414,67.0967741935484,42.5531914893617,47.9166666666667,23.5294117647059
Cooper Rush,2017,QB,37.9310344827587,47.7419354838709,23.4042553191489,29.1666666666667,0
Curtis Samuel,2017,WR,91.3793103448276,56.7741935483871,65.9574468085106,58.3333333333333,41.1764705882353
Artavis Scott,2017,WR,65.5172413793103,50.3225806451613,40.4255319148936,52.0833333333333,26.4705882352941
Ricky Seals-Jones,2017,WR,58.6206896551724,32.9032258064516,27.6595744680851,62.5,38.2352941176471
Adam Shaheen,2017,TE,50,56.7741935483871,46.8085106382979,62.5,58.8235294117647
Ryan Switzer,2017,WR,74.1379310344828,77.4193548387097,44.6808510638298,52.0833333333333,20.5882352941176
Taywan Taylor,2017,WR,75,90.3225806451613,51.0638297872341,85.4166666666667,26.4705882352941
Trent Taylor,2017,WR,63.7931034482759,79.3548387096774,48.936170212766,54.1666666666667,26.4705882352941
Mitchell Trubisky,2017,QB,60.3448275862069,70.9677419354839,25.531914893617,52.0833333333333,0
Deshaun Watson,2017,QB,61.2068965517241,65.8064516129032,46.8085106382979,58.3333333333333,0
Davis Webb,2017,QB,50,67.741935483871,48.936170212766,56.25,0
